scenario,variant,n,penalty,weight,strategy,ndcg
multichange,delay1,5,3,var3,HybridWithUncertaintyPropagation,0.812177
multichange,delay1,5,3,var3,HybridWithUncertaintyAndPenalty,0.987720
multichange,delay1,5,3,var3,HybridWithUncertaintyPropagationAndPenalty,0.847421
multichange,delay1,5,3,var2,Subtree,0.826587
multichange,delay1,5,3,var2,SubtreeWithUncertainty,0.851414
multichange,delay1,5,3,var2,SubtreeWithUncertaintyPropagation,0.853385
multichange,delay1,5,3,var2,SubtreeWithPenalty,0.863342
multichange,delay1,5,3,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.859349
multichange,delay1,5,3,var2,ResponseTimeAnalysis,0.914436
multichange,delay1,5,3,var2,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,3,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay1,5,3,var2,HybridWithUncertainty,0.890651
multichange,delay1,5,3,var2,HybridWithUncertaintyPropagation,0.859349
multichange,delay1,5,3,var2,HybridWithUncertaintyAndPenalty,0.987720
multichange,delay1,5,3,var2,HybridWithUncertaintyPropagationAndPenalty,0.905737
multichange,delay1,5,1,var3,Subtree,0.826587
multichange,delay1,5,1,var3,SubtreeWithUncertainty,0.837316
multichange,delay1,5,1,var3,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,1,var3,SubtreeWithPenalty,0.851414
multichange,delay1,5,1,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.812177
multichange,delay1,5,1,var3,ResponseTimeAnalysis,0.914436
multichange,delay1,5,1,var3,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,1,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.805861
multichange,delay1,5,1,var3,HybridWithUncertainty,0.881839
multichange,delay1,5,1,var3,HybridWithUncertaintyPropagation,0.812177
multichange,delay1,5,1,var3,HybridWithUncertaintyAndPenalty,0.881839
multichange,delay1,5,1,var3,HybridWithUncertaintyPropagationAndPenalty,0.812177
multichange,delay1,5,1,var2,Subtree,0.826587
multichange,delay1,5,1,var2,SubtreeWithUncertainty,0.851414
multichange,delay1,5,1,var2,SubtreeWithUncertaintyPropagation,0.853385
multichange,delay1,5,1,var2,SubtreeWithPenalty,0.851414
multichange,delay1,5,1,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.859349
multichange,delay1,5,1,var2,ResponseTimeAnalysis,0.914436
multichange,delay1,5,1,var2,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,1,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay1,5,1,var2,HybridWithUncertainty,0.890651
multichange,delay1,5,1,var2,HybridWithUncertaintyPropagation,0.859349
multichange,delay1,5,1,var2,HybridWithUncertaintyAndPenalty,0.890651
multichange,delay1,5,1,var2,HybridWithUncertaintyPropagationAndPenalty,0.859349
multichange,delay1,5,9,var0,Subtree,0.826587
multichange,delay1,5,9,var0,SubtreeWithUncertainty,0.851414
multichange,delay1,5,9,var0,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,9,var0,SubtreeWithPenalty,0.936203
multichange,delay1,5,9,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.884686
multichange,delay1,5,9,var0,ResponseTimeAnalysis,0.914436
multichange,delay1,5,9,var0,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,9,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,9,var0,HybridWithUncertainty,0.890651
multichange,delay1,5,9,var0,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,9,var0,HybridWithUncertaintyAndPenalty,0.925519
multichange,delay1,5,9,var0,HybridWithUncertaintyPropagationAndPenalty,0.962759
multichange,delay1,5,9,var1,Subtree,0.826587
multichange,delay1,5,9,var1,SubtreeWithUncertainty,0.851414
multichange,delay1,5,9,var1,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,9,var1,SubtreeWithPenalty,0.936203
multichange,delay1,5,9,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.884686
multichange,delay1,5,9,var1,ResponseTimeAnalysis,0.914436
multichange,delay1,5,9,var1,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,9,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,9,var1,HybridWithUncertainty,0.890651
multichange,delay1,5,9,var1,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,9,var1,HybridWithUncertaintyAndPenalty,0.925519
multichange,delay1,5,9,var1,HybridWithUncertaintyPropagationAndPenalty,0.962759
multichange,delay1,5,1,var0,Subtree,0.826587
multichange,delay1,5,1,var0,SubtreeWithUncertainty,0.851414
multichange,delay1,5,1,var0,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,1,var0,SubtreeWithPenalty,0.851414
multichange,delay1,5,1,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.829799
multichange,delay1,5,1,var0,ResponseTimeAnalysis,0.914436
multichange,delay1,5,1,var0,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,1,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.882070
multichange,delay1,5,1,var0,HybridWithUncertainty,0.890651
multichange,delay1,5,1,var0,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,1,var0,HybridWithUncertaintyAndPenalty,0.890651
multichange,delay1,5,1,var0,HybridWithUncertaintyPropagationAndPenalty,0.847421
multichange,delay1,5,1,var1,Subtree,0.826587
multichange,delay1,5,1,var1,SubtreeWithUncertainty,0.851414
multichange,delay1,5,1,var1,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,1,var1,SubtreeWithPenalty,0.851414
multichange,delay1,5,1,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.829799
multichange,delay1,5,1,var1,ResponseTimeAnalysis,0.914436
multichange,delay1,5,1,var1,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,1,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.882070
multichange,delay1,5,1,var1,HybridWithUncertainty,0.890651
multichange,delay1,5,1,var1,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,1,var1,HybridWithUncertaintyAndPenalty,0.890651
multichange,delay1,5,1,var1,HybridWithUncertaintyPropagationAndPenalty,0.847421
multichange,delay1,5,3,var0,Subtree,0.826587
multichange,delay1,5,3,var0,SubtreeWithUncertainty,0.851414
multichange,delay1,5,3,var0,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,3,var0,SubtreeWithPenalty,0.863342
multichange,delay1,5,3,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.853385
multichange,delay1,5,3,var0,ResponseTimeAnalysis,0.914436
multichange,delay1,5,3,var0,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,3,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,3,var0,HybridWithUncertainty,0.890651
multichange,delay1,5,3,var0,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,3,var0,HybridWithUncertaintyAndPenalty,0.987720
multichange,delay1,5,3,var0,HybridWithUncertaintyPropagationAndPenalty,0.931859
multichange,delay1,5,3,var1,Subtree,0.826587
multichange,delay1,5,3,var1,SubtreeWithUncertainty,0.851414
multichange,delay1,5,3,var1,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,3,var1,SubtreeWithPenalty,0.863342
multichange,delay1,5,3,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.853385
multichange,delay1,5,3,var1,ResponseTimeAnalysis,0.914436
multichange,delay1,5,3,var1,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,3,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,3,var1,HybridWithUncertainty,0.890651
multichange,delay1,5,3,var1,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,3,var1,HybridWithUncertaintyAndPenalty,0.987720
multichange,delay1,5,3,var1,HybridWithUncertaintyPropagationAndPenalty,0.931859
multichange,delay1,5,7,var1,Subtree,0.826587
multichange,delay1,5,7,var1,SubtreeWithUncertainty,0.851414
multichange,delay1,5,7,var1,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,7,var1,SubtreeWithPenalty,0.932211
multichange,delay1,5,7,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.871842
multichange,delay1,5,7,var1,ResponseTimeAnalysis,0.914436
multichange,delay1,5,7,var1,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,7,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,7,var1,HybridWithUncertainty,0.890651
multichange,delay1,5,7,var1,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,7,var1,HybridWithUncertaintyAndPenalty,0.943141
multichange,delay1,5,7,var1,HybridWithUncertaintyPropagationAndPenalty,0.961598
multichange,delay1,5,7,var0,Subtree,0.826587
multichange,delay1,5,7,var0,SubtreeWithUncertainty,0.851414
multichange,delay1,5,7,var0,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,7,var0,SubtreeWithPenalty,0.932211
multichange,delay1,5,7,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.871842
multichange,delay1,5,7,var0,ResponseTimeAnalysis,0.914436
multichange,delay1,5,7,var0,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,7,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,7,var0,HybridWithUncertainty,0.890651
multichange,delay1,5,7,var0,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,7,var0,HybridWithUncertaintyAndPenalty,0.943141
multichange,delay1,5,7,var0,HybridWithUncertaintyPropagationAndPenalty,0.961598
multichange,delay1,5,5,var1,Subtree,0.826587
multichange,delay1,5,5,var1,SubtreeWithUncertainty,0.851414
multichange,delay1,5,5,var1,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,5,var1,SubtreeWithPenalty,0.896966
multichange,delay1,5,5,var1,SubtreeWithUncertaintyPropagationAndPenalty,0.856192
multichange,delay1,5,5,var1,ResponseTimeAnalysis,0.914436
multichange,delay1,5,5,var1,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,5,var1,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,5,var1,HybridWithUncertainty,0.890651
multichange,delay1,5,5,var1,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,5,var1,HybridWithUncertaintyAndPenalty,0.964756
multichange,delay1,5,5,var1,HybridWithUncertaintyPropagationAndPenalty,0.964134
multichange,delay1,5,5,var0,Subtree,0.826587
multichange,delay1,5,5,var0,SubtreeWithUncertainty,0.851414
multichange,delay1,5,5,var0,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,5,var0,SubtreeWithPenalty,0.896966
multichange,delay1,5,5,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.856192
multichange,delay1,5,5,var0,ResponseTimeAnalysis,0.914436
multichange,delay1,5,5,var0,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,5,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,5,var0,HybridWithUncertainty,0.890651
multichange,delay1,5,5,var0,HybridWithUncertaintyPropagation,0.847421
multichange,delay1,5,5,var0,HybridWithUncertaintyAndPenalty,0.964756
multichange,delay1,5,5,var0,HybridWithUncertaintyPropagationAndPenalty,0.964134
multichange,delay1,5,9,var3,Subtree,0.826587
multichange,delay1,5,9,var3,SubtreeWithUncertainty,0.837316
multichange,delay1,5,9,var3,SubtreeWithUncertaintyPropagation,0.812177
multichange,delay1,5,9,var3,SubtreeWithPenalty,0.936203
multichange,delay1,5,9,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.853034
multichange,delay1,5,9,var3,ResponseTimeAnalysis,0.914436
multichange,delay1,5,9,var3,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,9,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.908895
multichange,delay1,5,9,var3,HybridWithUncertainty,0.881839
multichange,delay1,5,9,var3,HybridWithUncertaintyPropagation,0.812177
multichange,delay1,5,9,var3,HybridWithUncertaintyAndPenalty,0.925519
multichange,delay1,5,9,var3,HybridWithUncertaintyPropagationAndPenalty,0.958440
multichange,delay1,5,9,var2,Subtree,0.826587
multichange,delay1,5,9,var2,SubtreeWithUncertainty,0.851414
multichange,delay1,5,9,var2,SubtreeWithUncertaintyPropagation,0.853385
multichange,delay1,5,9,var2,SubtreeWithPenalty,0.936203
multichange,delay1,5,9,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.890651
multichange,delay1,5,9,var2,ResponseTimeAnalysis,0.914436
multichange,delay1,5,9,var2,ResponseTimeAnalysisWithPenalty,0.914436
multichange,delay1,5,9,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.914436
multichange,delay1,5,9,var2,HybridWithUncertainty,0.890651
multichange,delay1,5,9,var2,HybridWithUncertaintyPropagation,0.859349
multichange,delay1,5,9,var2,HybridWithUncertaintyAndPenalty,0.925519
multichange,delay1,5,9,var2,HybridWithUncertaintyPropagationAndPenalty,0.964756
multichange,delay1,7,5,var2,Subtree,0.844984
multichange,delay1,7,5,var2,SubtreeWithUncertainty,0.855811
multichange,delay1,7,5,var2,SubtreeWithUncertaintyPropagation,0.857470
multichange,delay1,7,5,var2,SubtreeWithPenalty,0.915058
multichange,delay1,7,5,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.903645
multichange,delay1,7,5,var2,ResponseTimeAnalysis,0.878921
multichange,delay1,7,5,var2,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,5,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.894968
multichange,delay1,7,5,var2,HybridWithUncertainty,0.895214
multichange,delay1,7,5,var2,HybridWithUncertaintyPropagation,0.908083
multichange,delay1,7,5,var2,HybridWithUncertaintyAndPenalty,0.944792
multichange,delay1,7,5,var2,HybridWithUncertaintyPropagationAndPenalty,0.901149
multichange,delay1,7,5,var3,Subtree,0.844984
multichange,delay1,7,5,var3,SubtreeWithUncertainty,0.841970
multichange,delay1,7,5,var3,SubtreeWithUncertaintyPropagation,0.852232
multichange,delay1,7,5,var3,SubtreeWithPenalty,0.915058
multichange,delay1,7,5,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.902188
multichange,delay1,7,5,var3,ResponseTimeAnalysis,0.878921
multichange,delay1,7,5,var3,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,5,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.905722
multichange,delay1,7,5,var3,HybridWithUncertainty,0.887362
multichange,delay1,7,5,var3,HybridWithUncertaintyPropagation,0.869267
multichange,delay1,7,5,var3,HybridWithUncertaintyAndPenalty,0.943038
multichange,delay1,7,5,var3,HybridWithUncertaintyPropagationAndPenalty,0.906026
multichange,delay1,7,7,var2,Subtree,0.844984
multichange,delay1,7,7,var2,SubtreeWithUncertainty,0.855811
multichange,delay1,7,7,var2,SubtreeWithUncertaintyPropagation,0.857470
multichange,delay1,7,7,var2,SubtreeWithPenalty,0.917408
multichange,delay1,7,7,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.935297
multichange,delay1,7,7,var2,ResponseTimeAnalysis,0.878921
multichange,delay1,7,7,var2,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,7,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.894968
multichange,delay1,7,7,var2,HybridWithUncertainty,0.895214
multichange,delay1,7,7,var2,HybridWithUncertaintyPropagation,0.908083
multichange,delay1,7,7,var2,HybridWithUncertaintyAndPenalty,0.939679
multichange,delay1,7,7,var2,HybridWithUncertaintyPropagationAndPenalty,0.944792
multichange,delay1,7,7,var3,Subtree,0.844984
multichange,delay1,7,7,var3,SubtreeWithUncertainty,0.841970
multichange,delay1,7,7,var3,SubtreeWithUncertaintyPropagation,0.852232
multichange,delay1,7,7,var3,SubtreeWithPenalty,0.917408
multichange,delay1,7,7,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.905426
multichange,delay1,7,7,var3,ResponseTimeAnalysis,0.878921
multichange,delay1,7,7,var3,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,7,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.905722
multichange,delay1,7,7,var3,HybridWithUncertainty,0.887362
multichange,delay1,7,7,var3,HybridWithUncertaintyPropagation,0.869267
multichange,delay1,7,7,var3,HybridWithUncertaintyAndPenalty,0.937330
multichange,delay1,7,7,var3,HybridWithUncertaintyPropagationAndPenalty,0.916469
multichange,delay1,7,3,var3,Subtree,0.844984
multichange,delay1,7,3,var3,SubtreeWithUncertainty,0.841970
multichange,delay1,7,3,var3,SubtreeWithUncertaintyPropagation,0.852232
multichange,delay1,7,3,var3,SubtreeWithPenalty,0.886766
multichange,delay1,7,3,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.895995
multichange,delay1,7,3,var3,ResponseTimeAnalysis,0.878921
multichange,delay1,7,3,var3,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,3,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.905722
multichange,delay1,7,3,var3,HybridWithUncertainty,0.887362
multichange,delay1,7,3,var3,HybridWithUncertaintyPropagation,0.869267
multichange,delay1,7,3,var3,HybridWithUncertaintyAndPenalty,0.936808
multichange,delay1,7,3,var3,HybridWithUncertaintyPropagationAndPenalty,0.898923
multichange,delay1,7,3,var2,Subtree,0.844984
multichange,delay1,7,3,var2,SubtreeWithUncertainty,0.855811
multichange,delay1,7,3,var2,SubtreeWithUncertaintyPropagation,0.857470
multichange,delay1,7,3,var2,SubtreeWithPenalty,0.886766
multichange,delay1,7,3,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.908083
multichange,delay1,7,3,var2,ResponseTimeAnalysis,0.878921
multichange,delay1,7,3,var2,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,3,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.894968
multichange,delay1,7,3,var2,HybridWithUncertainty,0.895214
multichange,delay1,7,3,var2,HybridWithUncertaintyPropagation,0.908083
multichange,delay1,7,3,var2,HybridWithUncertaintyAndPenalty,0.936808
multichange,delay1,7,3,var2,HybridWithUncertaintyPropagationAndPenalty,0.907908
multichange,delay1,7,1,var3,Subtree,0.844984
multichange,delay1,7,1,var3,SubtreeWithUncertainty,0.841970
multichange,delay1,7,1,var3,SubtreeWithUncertaintyPropagation,0.852232
multichange,delay1,7,1,var3,SubtreeWithPenalty,0.860446
multichange,delay1,7,1,var3,SubtreeWithUncertaintyPropagationAndPenalty,0.852232
multichange,delay1,7,1,var3,ResponseTimeAnalysis,0.878921
multichange,delay1,7,1,var3,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,1,var3,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.836647
multichange,delay1,7,1,var3,HybridWithUncertainty,0.887362
multichange,delay1,7,1,var3,HybridWithUncertaintyPropagation,0.869267
multichange,delay1,7,1,var3,HybridWithUncertaintyAndPenalty,0.887362
multichange,delay1,7,1,var3,HybridWithUncertaintyPropagationAndPenalty,0.869267
multichange,delay1,7,1,var2,Subtree,0.844984
multichange,delay1,7,1,var2,SubtreeWithUncertainty,0.855811
multichange,delay1,7,1,var2,SubtreeWithUncertaintyPropagation,0.857470
multichange,delay1,7,1,var2,SubtreeWithPenalty,0.860446
multichange,delay1,7,1,var2,SubtreeWithUncertaintyPropagationAndPenalty,0.907206
multichange,delay1,7,1,var2,ResponseTimeAnalysis,0.878921
multichange,delay1,7,1,var2,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,1,var2,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.894968
multichange,delay1,7,1,var2,HybridWithUncertainty,0.895214
multichange,delay1,7,1,var2,HybridWithUncertaintyPropagation,0.908083
multichange,delay1,7,1,var2,HybridWithUncertaintyAndPenalty,0.895214
multichange,delay1,7,1,var2,HybridWithUncertaintyPropagationAndPenalty,0.908083
multichange,delay1,7,9,var0,Subtree,0.844984
multichange,delay1,7,9,var0,SubtreeWithUncertainty,0.855811
multichange,delay1,7,9,var0,SubtreeWithUncertaintyPropagation,0.850103
multichange,delay1,7,9,var0,SubtreeWithPenalty,0.920767
multichange,delay1,7,9,var0,SubtreeWithUncertaintyPropagationAndPenalty,0.930279
multichange,delay1,7,9,var0,ResponseTimeAnalysis,0.878921
multichange,delay1,7,9,var0,ResponseTimeAnalysisWithPenalty,0.878921
multichange,delay1,7,9,var0,ResponseTimeAnalysisWithUncertaintyAndPenalty,0.905722
multichange,delay1,7,9,var0,HybridWithUncertainty,0.895214
multichange,delay1,7,9,var0,HybridWithUncertaintyPropagation,0.897169
multichange,delay1,7,9,var0,HybridWithUncertaintyAndPenalty,0.937330
